date,sku_id,warehouse_id,supplier_id,unit_cost,unit_price,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,promotion_flag,stockout_flag,demand_forecast,total_revenue,total_cost,profit,profit_margin,below_reorder_flag,lost_sales_units,lost_revenue,forecast_error,abs_forecast_error,region
2024-01-03,SKU_37,WH_4,SUP_7,7.33,10.48,18,836,13,320,0,0,0,19.05,188.64,131.94,56.70000000000002,0.3005725190839695,0,0.0,0.0,-1.0500000000000007,1.0500000000000007,West
2024-01-04,SKU_37,WH_4,SUP_7,7.33,10.48,22,814,13,320,0,0,0,18.92,230.56,161.26,69.30000000000001,0.3005725190839695,0,0.0,0.0,3.0799999999999983,3.0799999999999983,East
2024-01-05,SKU_37,WH_4,SUP_7,7.33,10.48,9,805,13,320,0,0,0,8.4,94.32,65.97,28.35000000000001,0.3005725190839695,0,0.0,0.0,0.5999999999999996,0.5999999999999996,South
2024-01-06,SKU_37,WH_4,SUP_7,7.33,10.48,28,777,13,320,0,1,0,26.91,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,1.09,1.09,North
2024-01-07,SKU_37,WH_4,SUP_7,7.33,10.48,12,765,13,320,0,0,0,11.78,125.76,87.96000000000001,37.8,0.3005725190839694,0,0.0,0.0,0.2200000000000006,0.2200000000000006,West
2024-01-08,SKU_37,WH_4,SUP_7,7.33,10.48,23,742,13,320,0,0,0,26.9,241.04,168.59,72.45000000000002,0.3005725190839695,0,0.0,0.0,-3.899999999999999,3.899999999999999,North
2024-01-09,SKU_37,WH_4,SUP_7,7.33,10.48,34,708,13,320,0,0,0,33.12,356.32,249.22,107.1,0.3005725190839695,0,0.0,0.0,0.8800000000000026,0.8800000000000026,West
2024-01-10,SKU_37,WH_4,SUP_7,7.33,10.48,27,681,13,320,0,1,0,24.44,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,2.5599999999999987,2.5599999999999987,West
2024-01-11,SKU_37,WH_4,SUP_7,7.33,10.48,19,662,13,320,0,0,0,18.22,199.12,139.27,59.85,0.3005725190839694,0,0.0,0.0,0.7800000000000011,0.7800000000000011,West
2024-01-12,SKU_37,WH_4,SUP_7,7.33,10.48,27,635,13,320,0,0,0,23.66,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,3.34,3.34,South
2024-01-13,SKU_37,WH_4,SUP_7,7.33,10.48,31,604,13,320,0,0,0,28.12,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,2.879999999999999,2.879999999999999,South
2024-01-14,SKU_37,WH_4,SUP_7,7.33,10.48,20,584,13,320,0,0,0,23.02,209.6,146.6,63.00000000000003,0.3005725190839696,0,0.0,0.0,-3.02,3.02,South
2024-01-15,SKU_37,WH_4,SUP_7,7.33,10.48,18,566,13,320,0,0,0,20.51,188.64,131.94,56.70000000000002,0.3005725190839695,0,0.0,0.0,-2.5100000000000016,2.5100000000000016,South
2024-01-16,SKU_37,WH_4,SUP_7,7.33,10.48,18,548,13,320,0,0,0,21.54,188.64,131.94,56.70000000000002,0.3005725190839695,0,0.0,0.0,-3.539999999999999,3.539999999999999,South
2024-01-17,SKU_37,WH_4,SUP_7,7.33,10.48,27,521,13,320,0,1,0,22.94,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,4.059999999999999,4.059999999999999,North
2024-01-18,SKU_37,WH_4,SUP_7,7.33,10.48,19,502,13,320,0,0,0,24.24,199.12,139.27,59.85,0.3005725190839694,0,0.0,0.0,-5.239999999999998,5.239999999999998,North
2024-01-19,SKU_37,WH_4,SUP_7,7.33,10.48,22,480,13,320,0,0,0,17.93,230.56,161.26,69.30000000000001,0.3005725190839695,0,0.0,0.0,4.07,4.07,North
2024-01-20,SKU_37,WH_4,SUP_7,7.33,10.48,36,444,13,320,0,1,0,39.34,377.28,263.88,113.40000000000003,0.3005725190839695,0,0.0,0.0,-3.3400000000000034,3.3400000000000034,East
2024-01-21,SKU_37,WH_4,SUP_7,7.33,10.48,36,408,13,320,0,1,0,39.17,377.28,263.88,113.40000000000003,0.3005725190839695,0,0.0,0.0,-3.1700000000000017,3.1700000000000017,North
2024-01-22,SKU_37,WH_4,SUP_7,7.33,10.48,26,382,13,320,0,0,0,27.13,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,-1.129999999999999,1.129999999999999,North
2024-01-23,SKU_37,WH_4,SUP_7,7.33,10.48,7,375,13,320,0,0,0,5.43,73.36,51.31,22.05,0.3005725190839694,0,0.0,0.0,1.5700000000000005,1.5700000000000005,South
2024-01-24,SKU_37,WH_4,SUP_7,7.33,10.48,37,338,13,320,0,1,0,35.46,387.76,271.21,116.55,0.3005725190839695,0,0.0,0.0,1.5399999999999991,1.5399999999999991,East
2024-01-25,SKU_37,WH_4,SUP_7,7.33,10.48,23,315,13,320,0,0,0,21.6,241.04,168.59,72.45000000000002,0.3005725190839695,1,0.0,0.0,1.3999999999999986,1.3999999999999986,West
2024-01-26,SKU_37,WH_4,SUP_7,7.33,10.48,15,585,13,320,285,0,0,14.26,157.20000000000002,109.95,47.250000000000014,0.3005725190839695,0,0.0,0.0,0.7400000000000002,0.7400000000000002,South
2024-01-27,SKU_37,WH_4,SUP_7,7.33,10.48,24,561,13,320,0,0,0,24.94,251.52,175.92000000000002,75.6,0.3005725190839694,0,0.0,0.0,-0.9400000000000012,0.9400000000000012,East
2024-01-28,SKU_37,WH_4,SUP_7,7.33,10.48,29,532,13,320,0,0,0,27.6,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,1.3999999999999986,1.3999999999999986,North
2024-01-29,SKU_37,WH_4,SUP_7,7.33,10.48,29,503,13,320,0,0,0,29.29,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,-0.2899999999999991,0.2899999999999991,South
2024-01-30,SKU_37,WH_4,SUP_7,7.33,10.48,26,477,13,320,0,0,0,28.49,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,-2.4899999999999984,2.4899999999999984,North
2024-01-31,SKU_37,WH_4,SUP_7,7.33,10.48,17,460,13,320,0,0,0,21.93,178.16,124.61,53.55,0.3005725190839695,0,0.0,0.0,-4.93,4.93,South
2024-02-01,SKU_37,WH_4,SUP_7,7.33,10.48,31,429,13,320,0,0,0,34.34,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,-3.3400000000000034,3.3400000000000034,East
2024-02-02,SKU_37,WH_4,SUP_7,7.33,10.48,32,397,13,320,0,0,0,29.24,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,2.7600000000000016,2.7600000000000016,West
2024-02-03,SKU_37,WH_4,SUP_7,7.33,10.48,26,371,13,320,0,0,0,30.03,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,-4.030000000000001,4.030000000000001,East
2024-02-04,SKU_37,WH_4,SUP_7,7.33,10.48,28,343,13,320,0,0,0,28.56,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,-0.5599999999999987,0.5599999999999987,East
2024-02-05,SKU_37,WH_4,SUP_7,7.33,10.48,29,314,13,320,0,1,0,23.96,303.92,212.57,91.35000000000002,0.3005725190839695,1,0.0,0.0,5.039999999999999,5.039999999999999,West
2024-02-06,SKU_37,WH_4,SUP_7,7.33,10.48,32,711,13,320,429,0,0,30.11,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,1.8900000000000008,1.8900000000000008,South
2024-02-07,SKU_37,WH_4,SUP_7,7.33,10.48,26,685,13,320,0,0,0,21.86,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,4.140000000000001,4.140000000000001,North
2024-02-08,SKU_37,WH_4,SUP_7,7.33,10.48,22,663,13,320,0,0,0,25.96,230.56,161.26,69.30000000000001,0.3005725190839695,0,0.0,0.0,-3.960000000000001,3.960000000000001,North
2024-02-09,SKU_37,WH_4,SUP_7,7.33,10.48,27,636,13,320,0,0,0,28.01,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,-1.0100000000000016,1.0100000000000016,South
2024-02-10,SKU_37,WH_4,SUP_7,7.33,10.48,29,607,13,320,0,0,0,33.73,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,-4.729999999999997,4.729999999999997,West
2024-02-11,SKU_37,WH_4,SUP_7,7.33,10.48,26,581,13,320,0,0,0,21.47,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,4.530000000000001,4.530000000000001,South
2024-02-12,SKU_37,WH_4,SUP_7,7.33,10.48,23,558,13,320,0,0,0,23.96,241.04,168.59,72.45000000000002,0.3005725190839695,0,0.0,0.0,-0.9600000000000009,0.9600000000000009,West
2024-02-13,SKU_37,WH_4,SUP_7,7.33,10.48,30,528,13,320,0,0,0,29.62,314.40000000000003,219.9,94.50000000000004,0.3005725190839695,0,0.0,0.0,0.379999999999999,0.379999999999999,North
2024-02-14,SKU_37,WH_4,SUP_7,7.33,10.48,35,493,13,320,0,0,0,36.33,366.8,256.55,110.25,0.3005725190839695,0,0.0,0.0,-1.3299999999999983,1.3299999999999983,West
2024-02-15,SKU_37,WH_4,SUP_7,7.33,10.48,26,467,13,320,0,0,0,25.44,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,0.5599999999999987,0.5599999999999987,North
2024-02-16,SKU_37,WH_4,SUP_7,7.33,10.48,31,436,13,320,0,1,0,31.38,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,-0.379999999999999,0.379999999999999,North
2024-02-17,SKU_37,WH_4,SUP_7,7.33,10.48,28,408,13,320,0,0,0,24.37,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,3.629999999999999,3.629999999999999,North
2024-02-18,SKU_37,WH_4,SUP_7,7.33,10.48,23,385,13,320,0,0,0,20.66,241.04,168.59,72.45000000000002,0.3005725190839695,0,0.0,0.0,2.34,2.34,East
2024-02-19,SKU_37,WH_4,SUP_7,7.33,10.48,30,355,13,320,0,0,0,34.64,314.40000000000003,219.9,94.50000000000004,0.3005725190839695,0,0.0,0.0,-4.640000000000001,4.640000000000001,North
2024-02-20,SKU_37,WH_4,SUP_7,7.33,10.48,28,327,13,320,0,0,0,29.97,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,-1.9699999999999989,1.9699999999999989,East
2024-02-21,SKU_37,WH_4,SUP_7,7.33,10.48,30,297,13,320,0,0,0,35.79,314.40000000000003,219.9,94.50000000000004,0.3005725190839695,1,0.0,0.0,-5.789999999999999,5.789999999999999,West
2024-02-22,SKU_37,WH_4,SUP_7,7.33,10.48,11,645,13,320,359,0,0,3.01,115.28,80.63,34.650000000000006,0.3005725190839695,0,0.0,0.0,7.99,7.99,South
2024-02-23,SKU_37,WH_4,SUP_7,7.33,10.48,25,620,13,320,0,0,0,30.7,262.0,183.25,78.75,0.3005725190839695,0,0.0,0.0,-5.699999999999999,5.699999999999999,South
2024-02-24,SKU_37,WH_4,SUP_7,7.33,10.48,27,593,13,320,0,0,0,24.17,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,2.8299999999999983,2.8299999999999983,West
2024-02-25,SKU_37,WH_4,SUP_7,7.33,10.48,28,565,13,320,0,0,0,29.62,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,-1.620000000000001,1.620000000000001,North
2024-02-26,SKU_37,WH_4,SUP_7,7.33,10.48,28,537,13,320,0,0,0,24.62,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,3.379999999999999,3.379999999999999,North
2024-02-27,SKU_37,WH_4,SUP_7,7.33,10.48,45,492,13,320,0,1,0,46.01,471.6,329.85,141.75,0.3005725190839694,0,0.0,0.0,-1.009999999999998,1.009999999999998,East
2024-02-28,SKU_37,WH_4,SUP_7,7.33,10.48,25,467,13,320,0,0,0,27.32,262.0,183.25,78.75,0.3005725190839695,0,0.0,0.0,-2.3200000000000003,2.3200000000000003,South
2024-02-29,SKU_37,WH_4,SUP_7,7.33,10.48,33,434,13,320,0,0,0,26.71,345.84000000000003,241.89,103.95000000000002,0.3005725190839695,0,0.0,0.0,6.289999999999999,6.289999999999999,West
2024-03-01,SKU_37,WH_4,SUP_7,7.33,10.48,24,410,13,320,0,0,0,28.82,251.52,175.92000000000002,75.6,0.3005725190839694,0,0.0,0.0,-4.82,4.82,East
2024-03-02,SKU_37,WH_4,SUP_7,7.33,10.48,17,393,13,320,0,0,0,12.02,178.16,124.61,53.55,0.3005725190839695,0,0.0,0.0,4.98,4.98,North
2024-03-03,SKU_37,WH_4,SUP_7,7.33,10.48,40,353,13,320,0,0,0,40.86,419.2000000000001,293.2,126.00000000000006,0.3005725190839696,0,0.0,0.0,-0.8599999999999994,0.8599999999999994,North
2024-03-04,SKU_37,WH_4,SUP_7,7.33,10.48,27,326,13,320,0,0,0,29.56,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,-2.5599999999999987,2.5599999999999987,East
2024-03-05,SKU_37,WH_4,SUP_7,7.33,10.48,26,300,13,320,0,0,0,25.32,272.48,190.58,81.9,0.3005725190839695,1,0.0,0.0,0.6799999999999997,0.6799999999999997,West
2024-03-06,SKU_37,WH_4,SUP_7,7.33,10.48,40,461,13,320,201,1,0,39.53,419.2000000000001,293.2,126.00000000000006,0.3005725190839696,0,0.0,0.0,0.4699999999999988,0.4699999999999988,West
2024-03-07,SKU_37,WH_4,SUP_7,7.33,10.48,27,434,13,320,0,0,0,24.08,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,2.9200000000000017,2.9200000000000017,West
2024-03-08,SKU_37,WH_4,SUP_7,7.33,10.48,30,404,13,320,0,0,0,31.87,314.40000000000003,219.9,94.50000000000004,0.3005725190839695,0,0.0,0.0,-1.870000000000001,1.870000000000001,North
2024-03-09,SKU_37,WH_4,SUP_7,7.33,10.48,29,375,13,320,0,0,0,27.81,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,1.1900000000000013,1.1900000000000013,South
2024-03-10,SKU_37,WH_4,SUP_7,7.33,10.48,28,347,13,320,0,0,0,22.4,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,5.600000000000001,5.600000000000001,West
2024-03-11,SKU_37,WH_4,SUP_7,7.33,10.48,32,315,13,320,0,0,0,32.34,335.36,234.56,100.8,0.3005725190839695,1,0.0,0.0,-0.3400000000000034,0.3400000000000034,South
2024-03-12,SKU_37,WH_4,SUP_7,7.33,10.48,37,557,13,320,279,1,0,40.6,387.76,271.21,116.55,0.3005725190839695,0,0.0,0.0,-3.6000000000000014,3.6000000000000014,South
2024-03-13,SKU_37,WH_4,SUP_7,7.33,10.48,31,526,13,320,0,0,0,29.05,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,1.9499999999999995,1.9499999999999995,South
2024-03-14,SKU_37,WH_4,SUP_7,7.33,10.48,27,499,13,320,0,0,0,29.49,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,-2.4899999999999984,2.4899999999999984,South
2024-03-15,SKU_37,WH_4,SUP_7,7.33,10.48,31,468,13,320,0,0,0,30.76,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,0.2399999999999984,0.2399999999999984,South
2024-03-16,SKU_37,WH_4,SUP_7,7.33,10.48,39,429,13,320,0,0,0,41.01,408.72,285.87,122.85000000000002,0.3005725190839695,0,0.0,0.0,-2.009999999999998,2.009999999999998,South
2024-03-17,SKU_37,WH_4,SUP_7,7.33,10.48,41,388,13,320,0,1,0,40.6,429.68,300.53000000000003,129.14999999999998,0.3005725190839694,0,0.0,0.0,0.3999999999999986,0.3999999999999986,East
2024-03-18,SKU_37,WH_4,SUP_7,7.33,10.48,39,349,13,320,0,0,0,42.61,408.72,285.87,122.85000000000002,0.3005725190839695,0,0.0,0.0,-3.61,3.61,South
2024-03-19,SKU_37,WH_4,SUP_7,7.33,10.48,39,310,13,320,0,1,0,37.57,408.72,285.87,122.85000000000002,0.3005725190839695,1,0.0,0.0,1.4299999999999995,1.4299999999999995,East
2024-03-20,SKU_37,WH_4,SUP_7,7.33,10.48,23,625,13,320,338,0,0,25.78,241.04,168.59,72.45000000000002,0.3005725190839695,0,0.0,0.0,-2.780000000000001,2.780000000000001,North
2024-03-21,SKU_37,WH_4,SUP_7,7.33,10.48,24,601,13,320,0,0,0,19.54,251.52,175.92000000000002,75.6,0.3005725190839694,0,0.0,0.0,4.460000000000001,4.460000000000001,East
2024-03-22,SKU_37,WH_4,SUP_7,7.33,10.48,30,571,13,320,0,0,0,28.84,314.40000000000003,219.9,94.50000000000004,0.3005725190839695,0,0.0,0.0,1.16,1.16,West
2024-03-23,SKU_37,WH_4,SUP_7,7.33,10.48,28,543,13,320,0,0,0,25.97,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,2.030000000000001,2.030000000000001,East
2024-03-24,SKU_37,WH_4,SUP_7,7.33,10.48,24,519,13,320,0,0,0,25.98,251.52,175.92000000000002,75.6,0.3005725190839694,0,0.0,0.0,-1.9800000000000004,1.9800000000000004,East
2024-03-25,SKU_37,WH_4,SUP_7,7.33,10.48,32,487,13,320,0,0,0,30.28,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,1.7199999999999989,1.7199999999999989,South
2024-03-26,SKU_37,WH_4,SUP_7,7.33,10.48,29,458,13,320,0,0,0,30.92,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,-1.9200000000000017,1.9200000000000017,South
2024-03-27,SKU_37,WH_4,SUP_7,7.33,10.48,35,423,13,320,0,0,0,36.44,366.8,256.55,110.25,0.3005725190839695,0,0.0,0.0,-1.4399999999999975,1.4399999999999975,East
2024-03-28,SKU_37,WH_4,SUP_7,7.33,10.48,31,392,13,320,0,0,0,27.0,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,4.0,4.0,East
2024-03-29,SKU_37,WH_4,SUP_7,7.33,10.48,41,351,13,320,0,0,0,42.73,429.68,300.53000000000003,129.14999999999998,0.3005725190839694,0,0.0,0.0,-1.7299999999999969,1.7299999999999969,West
2024-03-30,SKU_37,WH_4,SUP_7,7.33,10.48,26,325,13,320,0,0,0,22.68,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,3.3200000000000003,3.3200000000000003,West
2024-03-31,SKU_37,WH_4,SUP_7,7.33,10.48,33,292,13,320,0,0,0,29.63,345.84000000000003,241.89,103.95000000000002,0.3005725190839695,1,0.0,0.0,3.370000000000001,3.370000000000001,West
2024-04-01,SKU_37,WH_4,SUP_7,7.33,10.48,37,560,13,320,305,0,0,36.93,387.76,271.21,116.55,0.3005725190839695,0,0.0,0.0,0.0700000000000002,0.0700000000000002,East
2024-04-02,SKU_37,WH_4,SUP_7,7.33,10.48,34,526,13,320,0,0,0,37.35,356.32,249.22,107.1,0.3005725190839695,0,0.0,0.0,-3.3500000000000014,3.3500000000000014,East
2024-04-03,SKU_37,WH_4,SUP_7,7.33,10.48,27,499,13,320,0,0,0,27.19,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,-0.1900000000000012,0.1900000000000012,East
2024-04-04,SKU_37,WH_4,SUP_7,7.33,10.48,46,453,13,320,0,1,0,44.57,482.08,337.18,144.90000000000003,0.3005725190839695,0,0.0,0.0,1.4299999999999995,1.4299999999999995,South
2024-04-05,SKU_37,WH_4,SUP_7,7.33,10.48,20,433,13,320,0,0,0,19.7,209.6,146.6,63.00000000000003,0.3005725190839696,0,0.0,0.0,0.3000000000000007,0.3000000000000007,West
2024-04-06,SKU_37,WH_4,SUP_7,7.33,10.48,27,406,13,320,0,0,0,28.6,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,-1.6000000000000014,1.6000000000000014,West
2024-04-07,SKU_37,WH_4,SUP_7,7.33,10.48,37,369,13,320,0,0,0,35.68,387.76,271.21,116.55,0.3005725190839695,0,0.0,0.0,1.3200000000000005,1.3200000000000005,North
2024-04-08,SKU_37,WH_4,SUP_7,7.33,10.48,35,334,13,320,0,1,0,36.5,366.8,256.55,110.25,0.3005725190839695,0,0.0,0.0,-1.5,1.5,North
2024-04-09,SKU_37,WH_4,SUP_7,7.33,10.48,32,302,13,320,0,0,0,35.49,335.36,234.56,100.8,0.3005725190839695,1,0.0,0.0,-3.490000000000002,3.490000000000002,East
2024-04-10,SKU_37,WH_4,SUP_7,7.33,10.48,25,569,13,320,292,0,0,19.67,262.0,183.25,78.75,0.3005725190839695,0,0.0,0.0,5.329999999999998,5.329999999999998,West
2024-04-11,SKU_37,WH_4,SUP_7,7.33,10.48,29,540,13,320,0,0,0,32.54,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,-3.539999999999999,3.539999999999999,East
2024-04-12,SKU_37,WH_4,SUP_7,7.33,10.48,32,508,13,320,0,0,0,30.26,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,1.7399999999999984,1.7399999999999984,South
2024-04-13,SKU_37,WH_4,SUP_7,7.33,10.48,28,480,13,320,0,0,0,31.65,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,-3.649999999999999,3.649999999999999,East
2024-04-14,SKU_37,WH_4,SUP_7,7.33,10.48,29,451,13,320,0,0,0,28.71,303.92,212.57,91.35000000000002,0.3005725190839695,0,0.0,0.0,0.2899999999999991,0.2899999999999991,East
2024-04-15,SKU_37,WH_4,SUP_7,7.33,10.48,21,430,13,320,0,0,0,19.25,220.08,153.93,66.15,0.3005725190839695,0,0.0,0.0,1.75,1.75,North
2024-04-16,SKU_37,WH_4,SUP_7,7.33,10.48,28,402,13,320,0,0,0,26.86,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,1.1400000000000006,1.1400000000000006,West
2024-04-17,SKU_37,WH_4,SUP_7,7.33,10.48,26,376,13,320,0,0,0,29.58,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,-3.5799999999999983,3.5799999999999983,East
2024-04-18,SKU_37,WH_4,SUP_7,7.33,10.48,32,344,13,320,0,0,0,35.14,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,-3.140000000000001,3.140000000000001,East
2024-04-19,SKU_37,WH_4,SUP_7,7.33,10.48,26,318,13,320,0,0,0,20.51,272.48,190.58,81.9,0.3005725190839695,1,0.0,0.0,5.489999999999998,5.489999999999998,South
2024-04-20,SKU_37,WH_4,SUP_7,7.33,10.48,32,552,13,320,266,0,0,35.87,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,-3.869999999999997,3.869999999999997,West
2024-04-21,SKU_37,WH_4,SUP_7,7.33,10.48,26,526,13,320,0,0,0,29.3,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,-3.3000000000000007,3.3000000000000007,North
2024-04-22,SKU_37,WH_4,SUP_7,7.33,10.48,36,490,13,320,0,1,0,30.68,377.28,263.88,113.40000000000003,0.3005725190839695,0,0.0,0.0,5.32,5.32,North
2024-04-23,SKU_37,WH_4,SUP_7,7.33,10.48,33,457,13,320,0,0,0,32.08,345.84000000000003,241.89,103.95000000000002,0.3005725190839695,0,0.0,0.0,0.9200000000000016,0.9200000000000016,North
2024-04-24,SKU_37,WH_4,SUP_7,7.33,10.48,32,425,13,320,0,0,0,27.52,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,4.48,4.48,East
2024-04-25,SKU_37,WH_4,SUP_7,7.33,10.48,28,397,13,320,0,0,0,24.1,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,3.899999999999999,3.899999999999999,West
2024-04-26,SKU_37,WH_4,SUP_7,7.33,10.48,30,367,13,320,0,0,0,35.4,314.40000000000003,219.9,94.50000000000004,0.3005725190839695,0,0.0,0.0,-5.399999999999999,5.399999999999999,North
2024-04-27,SKU_37,WH_4,SUP_7,7.33,10.48,32,335,13,320,0,0,0,34.19,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,-2.1899999999999977,2.1899999999999977,West
2024-04-28,SKU_37,WH_4,SUP_7,7.33,10.48,26,309,13,320,0,0,0,28.25,272.48,190.58,81.9,0.3005725190839695,1,0.0,0.0,-2.25,2.25,North
2024-04-29,SKU_37,WH_4,SUP_7,7.33,10.48,31,500,13,320,222,0,0,40.01,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,-9.009999999999998,9.009999999999998,North
2024-04-30,SKU_37,WH_4,SUP_7,7.33,10.48,31,469,13,320,0,0,0,31.99,324.88,227.23,97.65,0.3005725190839695,0,0.0,0.0,-0.9899999999999984,0.9899999999999984,North
2024-05-01,SKU_37,WH_4,SUP_7,7.33,10.48,26,443,13,320,0,0,0,26.73,272.48,190.58,81.9,0.3005725190839695,0,0.0,0.0,-0.7300000000000004,0.7300000000000004,South
2024-05-02,SKU_37,WH_4,SUP_7,7.33,10.48,40,403,13,320,0,1,0,37.91,419.2000000000001,293.2,126.00000000000006,0.3005725190839696,0,0.0,0.0,2.0900000000000034,2.0900000000000034,South
2024-05-03,SKU_37,WH_4,SUP_7,7.33,10.48,24,379,13,320,0,0,0,23.9,251.52,175.92000000000002,75.6,0.3005725190839694,0,0.0,0.0,0.1000000000000014,0.1000000000000014,North
2024-05-04,SKU_37,WH_4,SUP_7,7.33,10.48,21,358,13,320,0,0,0,18.8,220.08,153.93,66.15,0.3005725190839695,0,0.0,0.0,2.1999999999999997,2.1999999999999997,South
2024-05-05,SKU_37,WH_4,SUP_7,7.33,10.48,23,335,13,320,0,0,0,27.78,241.04,168.59,72.45000000000002,0.3005725190839695,0,0.0,0.0,-4.780000000000001,4.780000000000001,West
2024-05-06,SKU_37,WH_4,SUP_7,7.33,10.48,21,314,13,320,0,0,0,24.05,220.08,153.93,66.15,0.3005725190839695,1,0.0,0.0,-3.0500000000000007,3.0500000000000007,West
2024-05-07,SKU_37,WH_4,SUP_7,7.33,10.48,27,520,13,320,233,0,0,22.3,282.96000000000004,197.91,85.05000000000004,0.3005725190839696,0,0.0,0.0,4.699999999999999,4.699999999999999,South
2024-05-08,SKU_37,WH_4,SUP_7,7.33,10.48,28,492,13,320,0,0,0,32.29,293.44,205.24,88.19999999999999,0.3005725190839694,0,0.0,0.0,-4.289999999999999,4.289999999999999,West
2024-05-09,SKU_37,WH_4,SUP_7,7.33,10.48,39,453,13,320,0,1,0,37.23,408.72,285.87,122.85000000000002,0.3005725190839695,0,0.0,0.0,1.7700000000000031,1.7700000000000031,North
2024-05-10,SKU_37,WH_4,SUP_7,7.33,10.48,33,420,13,320,0,0,0,32.47,345.84000000000003,241.89,103.95000000000002,0.3005725190839695,0,0.0,0.0,0.5300000000000011,0.5300000000000011,North
2024-05-11,SKU_37,WH_4,SUP_7,7.33,10.48,40,380,13,320,0,1,0,40.25,419.2000000000001,293.2,126.00000000000006,0.3005725190839696,0,0.0,0.0,-0.25,0.25,West
2024-05-12,SKU_37,WH_4,SUP_7,7.33,10.48,22,358,13,320,0,0,0,23.26,230.56,161.26,69.30000000000001,0.3005725190839695,0,0.0,0.0,-1.2600000000000016,1.2600000000000016,West
2024-05-13,SKU_37,WH_4,SUP_7,7.33,10.48,20,338,13,320,0,0,0,22.22,209.6,146.6,63.00000000000003,0.3005725190839696,0,0.0,0.0,-2.219999999999999,2.219999999999999,North
2024-05-14,SKU_37,WH_4,SUP_7,7.33,10.48,24,314,13,320,0,0,0,21.45,251.52,175.92000000000002,75.6,0.3005725190839694,1,0.0,0.0,2.5500000000000007,2.5500000000000007,North
2024-05-15,SKU_37,WH_4,SUP_7,7.33,10.48,32,699,13,320,417,0,0,36.88,335.36,234.56,100.8,0.3005725190839695,0,0.0,0.0,-4.880000000000003,4.880000000000003,South
